"Sterile multifocal osteomyelitis with periostitis and pustulosis";0
"Congenital alveolar capillary dysplasia";11
"Urocanic aciduria";1
"Leukonychia totalis-acanthosis-nigricans-like lesions-abnormal hair syndrome";0
"Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome";0
"Inherited congenital spastic tetraplegia";0
"Lethal polymalformative syndrome, Boissel type";0
"Adult hepatocellular carcinoma";9
"Congenital lethal myopathy, Compton-North type";0
"GTP cyclohydrolase I deficiency";19
"Mal de débarquement";34
"Guillain-Barré syndrome";5154
"Dysmorphism-pectus carinatum-joint laxity syndrome";0
"Macrocephaly-intellectual disability-autism syndrome";0
"Myoclonic dystonia 15";0
"Dystonia 16";9
"Congenital temporomandibular joint ankylosis";5
"Temporomandibular joint anomaly";0
"Spindle cell hemangioma";34
"Infantile hemangioma of rare localization";0
"Hall-Riggs syndrome";1
"Hallermann-Streiff syndrome";77
"Hallermann-Streiff-like syndrome";0
"Familial cylindromatosis";95
"Hallux varus-preaxial polysyndactyly syndrome";0
"Spinocerebellar ataxia type 30";0
"Autosomal dominant proximal spinal muscular atrophy";2
"Specific learning disability";96
"Specific language disorder";23
"Hereditary episodic ataxia";5
"Episodic ataxia type 5";0
"Cystic hamartoma of lung and kidney";0
"Follicular hamartoma-alopecia-cystic fibrosis syndrome";0
"Rare vascular tumor";147
"Genetic vascular anomaly";0
"Simple vascular malformation";0
"Rare capillary malformation";0
"Rare venous malformation";9
"Rare lymphatic system malformation";0
"Rare arteriovenous malformation";5
"Complex vascular malformation with associated anomalies";0
"Congenital hypothalamic hamartoma syndrome";1
"Hip dysplasia, Beukes type";1
"Harrod syndrome";0
"Hartnup disease";69
"Hartsfield-Bixler-Demyer syndrome";0
"Hawkinsinuria";8
"HEC syndrome";0
"Cystathioninuria";51
"Kaposiform hemangioendothelioma";181
"Diffuse neonatal hemangiomatosis";37
"Cavernous hemangiomas of face-supraumbilical midline raphe syndrome";0
"Sacral hemangiomas-multiple congenital abnormalities syndrome";0
"Solitary fibrous tumor";1219
"Isolated hemihyperplasia";22
"Cystinosis";702
"Hemimelia";193
"Alternating hemiplegia of childhood";128
"Hemoglobin C disease";275
"Hemoglobin E disease";41
"Atypical hemolytic-uremic syndrome";619
"Hennekam-Beemer syndrome";0
"Ovarian cancer";35149
"Adenocarcinoma of ovary";0
"Malignant mixed Müllerian tumor of the ovary";0
"Familial ovarian cancer";160
"Hereditary site-specific ovarian cancer syndrome";0
"Rare adenocarcinoma of the breast";0
"Metaplastic carcinoma of the breast";89
"Salivary gland type cancer of the breast";0
"Rare uterine cancer";0
"Rare cancer of corpus uteri";0
"Rare variants of adenocarcinoma of the corpus uteri";0
"Malignant mixed epithelial and mesenchymal tumor of corpus uteri";0
"Hennekam syndrome";35
"Adenosarcoma of the corpus uteri";0
"Carcinofibroma of the corpus uteri";0
"Carcinosarcoma of the corpus uteri";4
"Rhabdomyosarcoma of the corpus uteri";0
"Sarcoma of the corpus uteri";4
"Leiomyosarcoma of the corpus uteri";1
"Primitive neuroectodermal tumor of the corpus uteri";0
"Autoimmune hepatitis";3547
"Endometrial stromal sarcoma";802
"Squamous cell carcinoma of the corpus uteri";0
"Undifferentiated carcinoma of the corpus uteri";0
"Papillary carcinoma of the corpus uteri";0
"High-grade neuroendocrine carcinoma of the corpus uteri";0
"Low-grade neuroendocrine tumor of the corpus uteri";0
"Adenoid cystic carcinoma of the corpus uteri";0
"Transitional cell carcinoma of the corpus uteri";0
"Malignant germ cell tumor of corpus uteri";0
"Rare cancer of cervix uteri";0
"Squamous cell carcinoma of the cervix uteri";0
"Adenocarcinoma of cervix uteri";0
"High-grade neuroendocrine carcinoma of the cervix uteri";0
"Malignant mixed epithelial and mesenchymal tumor of cervix uteri";0
"Carcinosarcoma of the cervix uteri";0
"Adenosarcoma of the cervix uteri";0
"Sarcoma of cervix uteri";0
"46,XX ovotesticular disorder of sex development";0
"Rhabdomyosarcoma of the cervix uteri";0
"Leiomyosarcoma of the cervix uteri";0
"Primitive neuroectodermal tumor of the cervix uteri";0
"Papillary carcinoma of the cervix uteri";0
"Adenoid cystic carcinoma of the cervix uteri";0
"Adenoid basal carcinoma of the cervix uteri";0
"Glassy cell carcinoma of the cervix uteri";0
"Malignant germ cell tumor of cervix uteri";0
"Hernández-Aguirre Negrete syndrome";0
"Cystinuria";750
"Congenital diaphragmatic hernia";2621
"Diaphragmatic defect-limb deficiency-skull defect syndrome";0
"Donnai-Barrow syndrome";16
"Craniosynostosis, Herrmann-Opitz type";0
"Lissencephaly type 1 due to doublecortin gene mutation";0
"Nodular neuronal heterotopia";2
"Congenital stationary night blindness";323
"Hirschsprung disease-type D brachydactyly syndrome";0
"Hirschsprung disease-ganglioneuroblastoma syndrome";0
"Mowat-Wilson syndrome";77
"Hirschsprung disease-nail hypoplasia-dysmorphism syndrome";0
"Hirschsprung disease-deafness-polydactyly syndrome";0
"Hirsutism-skeletal dysplasia-intellectual disability syndrome";0
"Histidinemia";59
"Histidinuria-renal tubular defect syndrome";0
"Neuronal ceroid lipofuscinosis";958
"Holoprosencephaly";1362
"Holoprosencephaly-craniosynostosis syndrome";0
"Prelingual non-syndromic genetic deafness";0
"Postlingual non-syndromic genetic deafness";0
"Holoprosencephaly-caudal dysgenesis syndrome";0
"Holoprosencephaly-postaxial polydactyly syndrome";0
"Transposition of the great arteries";3202
"Congenitally corrected transposition of the great arteries";333
"Holzgreve-Wagner-Rehder syndrome";0
"Isolated congenitally uncorrected transposition of the great arteries";0
"Congenitally uncorrected transposition of the great arteries with cardiac malformation";0
"Osteogenesis imperfecta type 1";3
"Homocarnosinosis";8
"Osteogenesis imperfecta type 2";2
"Osteogenesis imperfecta type 3";27
"Osteogenesis imperfecta type 4";0
"Osteogenesis imperfecta type 5";0
"Classic pantothenate kinase-associated neurodegeneration";5
"Atypical pantothenate kinase-associated neurodegeneration";5
"Methylcobalamin deficiency type cblE";0
"Niemann-Pick disease type C, severe perinatal form";0
"Niemann-Pick disease type C, severe early infantile neurologic onset";0
"Niemann-Pick disease type C, late infantile neurologic onset";0
"Niemann-Pick disease type C, juvenile neurologic onset";0
"Niemann-Pick disease type C, adult neurologic onset";0
"Autosomal dominant dystrophic epidermolysis bullosa, Pasini type";0
"Isolated Dandy-Walker malformation";6
"Methylcobalamin deficiency type cblG";0
"Bockenheimer syndrome";0
"Spinocerebellar ataxia type 31";18
"Zechi-Ceide syndrome";1
"Atypical hemolytic-uremic syndrome with thrombomodulin anomaly";0
"Microcephaly-facio-cardio-skeletal syndrome, Hadziselimovic type";0
"Male infertility with normal virilization due to meiosis defect";0
"Autosomal recessive intermediate Charcot-Marie-Tooth disease type A";0
"Isolated congenital digital clubbing";0
"5-fluorouracil poisoning";0
"Pouchitis";1145
"Renal cell carcinoma";27125
"Rare carcinoma of pancreas";0
"Pulmonary fungal infections in patients deemed at risk";0
"Mucopolysaccharidosis type 2, severe form";0
"Mucopolysaccharidosis type 2, attenuated form";0
"Microcephaly-glomerulonephritis-marfanoid habitus syndrome";0
"Limbic encephalitis with NMDA receptor antibodies";0
"Progressive multifocal leukoencephalopathy";2506
"BNAR syndrome";3
"Cutis verticis gyrata-retinitis pigmentosa-sensorineural deafness syndrome";0
"Hyperuricemia-anemia-renal failure syndrome";0
"RIN2 syndrome";3
"17q21.31 microduplication  syndrome";0
"19q13.11 microdeletion syndrome";2
"Acute infantile liver failure due to synthesis defect of mtDNA-encoded proteins";0
"Microduplication Xp11.22-p11.23 syndrome";0
"Neurodegenerative syndrome due to cerebral folate transport deficiency";0
"17p13.3 microduplication syndrome";2
"Combined immunodeficiency due to DOCK8 deficiency";0
"Progressive demyelinating neuropathy with bilateral striatal necrosis";0
"Congenital insensitivity to pain with hyperhidrosis";0
"Hunter-Carpenter-McDonald syndrome";0
"Hereditary hypotrichosis with recurrent skin vesicles";0
"Rare hereditary thrombophilia";0
"Hereditary thrombophilia due to congenital histidine-rich (poly-L) glycoprotein deficiency";0
"Pulmonary interstitial glycogenosis";28
"Neuroendocrine cell hyperplasia of infancy";27
"Neonatal acute respiratory distress due to SP-B deficiency";0
"Chronic respiratory distress with surfactant metabolism deficiency";0
"Hypertrophic cardiomyopathy";10407
"Glycogen storage disease with hypertrophic cardiomyopathy";0
"Lysosomal disease with hypertrophic cardiomyopathy";0
"Mitochondrial disease with hypertrophic cardiomyopathy";0
"Fatty acid oxidation and ketogenesis disorder with hypertrophic cardiomyopathy";0
"Syndrome associated with hypertrophic cardiomyopathy";0
"Non-familial hypertrophic cardiomyopathy";0
"Infantile systemic hyalinosis";55
"Hypertrophic cardiomyopathy due to intensive athletic training";0
"Dilated cardiomyopathy";14149
"Familial dilated cardiomyopathy";254
"Neuromuscular disease with dilated cardiomyopathy";0
"Mitochondrial disease with dilated cardiomyopathy";0
"Fatty acid oxidation and ketogenesis disorder with dilated cardiomyopathy";0
"Syndrome associated with dilated cardiomyopathy";0
"Sensorineural deafness with dilated cardiomyopathy";0
"Non-familial dilated cardiomyopathy";3
"Restrictive cardiomyopathy";968
"Familial restrictive cardiomyopathy";7
"Lysosomal disease with restrictive cardiomyopathy";0
"Familial isolated arrhythmogenic right ventricular dysplasia";0
"Unclassified cardiomyopathy";49
"Hydranencephaly";252
"Non-familial restrictive cardiomyopathy";0
"Darier disease";696
"Hydrocephalus-costovertebral dysplasia-Sprengel anomaly syndrome";0
"Hydrocephaly-tall stature-joint laxity syndrome";0
"Hydrocephalus with stenosis of the aqueduct of Sylvius";0
"Hydrocephalus-obesity-hypogonadism syndrome";0
"Hydrocephaly-low insertion umbilicus syndrome";0
"Rare cardiac rhythm disease";0
"Non-genetic cardiac rhythm disease";0
"Congenital hydrocephalus";499
"Hydrocephalus-blue sclerae-nephropathy syndrome";0
"Hydrolethalus";51
"Autosomal recessive limb-girdle muscular dystrophy type 2F";0
"Congenital hydronephrosis";171
"Anti-HLA hyperimmunization";0
"Dicarboxylic aminoaciduria";8
"Familial primary hypomagnesemia with hypercalciuria and nephrocalcinosis with severe ocular involvement";0
"Idiopathic hypercalciuria";438
"Palmoplantar keratoderma-esophageal carcinoma syndrome";0
"Epidermolytic palmoplantar keratoderma";88
"Succinic semialdehyde dehydrogenase deficiency";75
"Denys-Drash syndrome";191
"Focal palmoplantar and gingival keratoderma";0
"Palmoplantar keratoderma-spastic paralysis syndrome";0
"Palmoplantar keratoderma-deafness syndrome";0
"Xeroderma pigmentosum-Cockayne syndrome complex";8
"Hyperlysinemia";24
"Semilobar holoprosencephaly";67
"Diffuse cutaneous systemic sclerosis";161
"Dysplastic cortical hyperostosis";1
"Limited cutaneous systemic sclerosis";109
"Limited systemic sclerosis";81
"Quebec platelet disorder";23
"Bleeding diathesis due to thromboxane synthesis deficiency";0
"Macrothrombocytopenia with mitral valve insufficiency";0
"Isolated hereditary giant platelet disorder";0
"Attenuated familial adenomatous polyposis";82
"Laron syndrome with immunodeficiency";0
"Rare hereditary hemochromatosis";0
"Joubert syndrome with ocular defect";0
"Joubert syndrome with renal defect";0
"Ankylosing vertebral hyperostosis with tylosis";0
"Familial primary hyperparathyroidism";29
"Maternal phenylketonuria";198
"Dermatomyositis";5204
"Rothmund-Thomson syndrome type 1";0
"Rothmund-Thomson syndrome type 2";0
"Hereditary sclerosing poikiloderma, Weary type";0
"Hereditary sclerosing poikiloderma with tendon and pulmonary involvement";0
"Poikiloderma with neutropenia";27
"Acrocephalopolydactyly";0
"Familial cerebral cavernous malformation";39
"Marchiafava-Bignami disease";132
"Combined hyperactive dysfunction syndrome of the cranial nerves";0
"Clonic hemifacial spasm";1
"Trigeminal neuralgia";3807
"Glossopharyngeal neuralgia";307
"Hypertelorism-hypospadias-polysyndactyly syndrome";0
"Isolated facial myokymia";2
"Cranial neuralgia";27
"Acquired peripheral movement disorder";0
"Gerstmann syndrome";120
"Pseudoaminopterin syndrome";5
"Fowler syndrome";15
"Combined immunodeficiency with faciooculoskeletal anomalies";0
"Confetti-like macular atrophy";0
"Cutis laxa with severe pulmonary, gastrointestinal and urinary anomalies";0
"Pitt-Hopkins-like syndrome";0
"Hypertelorism-microtia-facial clefting syndrome";0
"Multiple pterygium-malignant hyperthermia syndrome";0
"Maternal hyperthermia induced birth defects";0
"Cervical hypertrichosis-peripheral neuropathy syndrome";0
"Erosive pustular dermatosis of the scalp";34
"Hypertrichosis cubiti-short stature syndrome";0
"Acquired hypertrichosis lanuginosa";24
"Hypertrichosis lanuginosa congenita";3
"Hypertryptophanemia";5
"Hereditary poikiloderma";0
"Hypodontia-dysplasia of nails syndrome";0
"Dilated cardiomyopathy-hypergonadotropic hypogonadism syndrome";0
"Nephrogenic diabetes insipidus";791
"Hypogonadotropic hypogonadism-frontoparietal alopecia syndrome";0
"Primary hypergonadotropic hypogonadism-partial alopecia syndrome";0
"Hypogonadism-mitral valve prolapse-intellectual disability syndrome";0
"Male hypergonadotropic hypogonadism-intellectual disability-skeletal anomalies syndrome";0
"Hypogonadotropic hypogonadism-retinitis pigmentosa syndrome";0
"Hypoparathyroidism-deafness-renal disease syndrome";0
"Mitochondrial oxidative phosphorylation disorder";0
"Bone sarcoma";583
"Lymphoma";100000
"Familial isolated hypoparathyroidism";16
"Familial isolated hypoparathyroidism due to agenesis of parathyroid gland";0
"Neonatal diabetes mellitus";369
"Megacystis-microcolon-intestinal hypoperistalsis syndrome";118
"Hypopituitarism-micropenis-cleft lip/palate syndrome";0
"Hypopituitarism-microphthalmia syndrome";0
"Hypopituitarism-postaxial polydactyly syndrome";0
"Cerebellar hypoplasia-tapetoretinal degeneration syndrome";0
"Hypoplastic left heart syndrome";2371
"Ulna hypoplasia-intellectual disability syndrome";0
"Maternally-inherited diabetes and deafness";120
"Hyposmia-nasal and ocular hypoplasia-hypogonadotropic hypogonadism syndrome";0
"Thumb deformity-alopecia-pigmentation anomaly syndrome";0
"Hemochromatosis type 3";10
"Sporadic infantile bilateral striatal necrosis";0
"Familial infantile bilateral striatal necrosis";1
"Radial hypoplasia-triphalangeal thumbs-hypospadias-maxillary diastema syndrome";0
"Foveal hypoplasia-presenile cataract syndrome";0
"Pontocerebellar hypoplasia type 1";20
"Pancreatic hypoplasia-diabetes-congenital heart disease syndrome";0
"Fibulo-ulnar hypoplasia-renal anomalies syndrome";0
"Lysosomal disease with epilepsy";0
"Peroxisomal disease with epilepsy";0
"Amino acid or protein metabolism disease with epilepsy";0
"Metal transport or utilization disorder with epilepsy";0
"Energy metabolism disorder with epilepsy";0
"Familial primary pulmonary hypoplasia";0
"Mitochondrial disease with epilepsy";0
"Mitochondrial disease with peripheral neuropathy";0
"Metabolic neurotransmission anomaly with epilepsy";0
"Sterol metabolism disorder with epilepsy";0
"Other metabolic disease with epilepsy";0
"Congenital unilateral pulmonary hypoplasia";0
"Inherited predisposition to essential thrombocythemia";0
"Dihydropteridine reductase deficiency";75
"Oligomeganephronia";28
"Hypospadias-intellectual disability, Goldblatt type syndrome";0
"Permanent congenital hypothyroidism";48
"Primary congenital hypothyroidism";84
"Central congenital hypothyroidism";13
"Hypothyroidism due to deficient transcription factors involved in pituitary development or function";0
"Peripheral hypothyroidism";16
"Congenital hypothyroidism due to maternal intake of antithyroid drugs";0
"Genetic transient congenital hypothyroidism";0
"Hypotrichosis-intellectual disability, Lopes type";0
"Ichthyosis-cheek-eyebrow syndrome";0
"ICF syndrome";110
"Ichthyosis-alopecia-eclabion-ectropion-intellectual disability syndrome";0
"Diphallia";31
"Congenital ichthyosis-microcephalus-tetraplegia syndrome";0
"Ichthyosis-oral and digital anomalies syndrome";0
"Ichthyosis follicularis-alopecia-photophobia syndrome";1
"Ichthyosis-hepatosplenomegaly-cerebellar degeneration syndrome";0
"Multiple system atrophy, cerebellar type";2
"Hereditary breast cancer";775
"Familial flecked retinopathy";0
"Fundus albipunctatus";82
"Ichthyosis-intellectual disability-dwarfism-renal impairment syndrome";0
"Toxic oil syndrome";158
"Autosomal recessive optic atrophy, OPA7 type";0
"Autoimmune polyendocrinopathy type 3";0
"Autoimmune polyendocrinopathy type 4";0
"Idiopathic CD4 lymphocytopenia";78
"Severe combined immunodeficiency due to CORO1A deficiency";0
"Progressive sensorineural hearing loss-hypertrophic cardiomyopathy syndrome";0
"Anal fistula";596
"Hughes-Stovin syndrome";23
"Fusariosis";382
"Coccidioidomycosis";1381
"Idiopathic ventricular fibrillation, non Brugada type";0
"Multiple sclerosis variant";3
"Marburg acute multiple sclerosis";0
"Baló concentric sclerosis";14
"Autosomal dominant striatal neurodegeneration";0
"Autosomal dominant Charcot-Marie-Tooth disease type 2N";0
"Autosomal dominant Charcot-Marie-Tooth disease type 2M";0
"Heart-hand syndrome";24
"Patent ductus arteriosus-bicuspid aortic valve-hand anomalies syndrome";0
"Dysmorphism-short stature-deafness-disorder of sex development syndrome";0
"Genetic dermis elastic tissue disorder";0
"Acquired dermis elastic tissue disorder";0
"Acquired dermis elastic tissue disorder with decreased elastic tissue";0
"Acquired dermis elastic tissue disorder with increased elastic tissue";0
"Late-onset focal dermal elastosis";10
"Linear focal dermal elastosis";0
"Elastoderma";5
"Elastofibroma dorsi";125
"Acquired pseudoxanthoma elasticum";0
"Elastoma";20
"Papular elastorrhexis";14
"Primary anetoderma";28
"Familial anetoderma";3
"Acquired cutis laxa";54
"White fibrous papulosis of the neck";12
"Pseudoxanthoma elasticum-like papillary dermal elastolysis";18
"Mid-dermal elastolysis";44
"Carnitine palmitoyl transferase II deficiency, myopathic form";0
"Carnitine palmitoyl transferase II deficiency, severe infantile form";0
"Carnitine palmitoyl transferase II deficiency, neonatal form";0
"Autoimmune hemolytic anemia, cold type";0
"Idiopathic hypersomnia with long sleep time";9
"Idiopathic hypersomnia without long sleep time";0
"CLN1 disease";4
"CLN10 disease";0
"CLN4A disease";0
"CLN4B disease";0
"CLN3 disease";15
"CLN2 disease";11
"CLN8 disease";1
"CLN9 disease";0
"CLN5 disease";4
"CLN6 disease";3
"CLN7 disease";4
"Foodborne botulism";101
"Severe early-onset axonal neuropathy due to NEFL deficiency";0
"Virus-associated trichodysplasia spinulosa";3
"5q14.3 microdeletion syndrome";4
"Spondylo-megaepiphyseal-metaphyseal dysplasia";4
"Frontonasal dysplasia with alopecia and genital anomaly";0
"Ptosis-upper ocular movement limitation-absence of lacrimal punctum syndrome";0
"8q12 microduplication syndrome";0
"2q23.1 microdeletion syndrome";8
"Craniofacial dysmorphism-skeletal anomalies-intellectual disability syndrome";0
"Polyvalvular heart disease syndrome";1
"5q35 microduplication syndrome";0
"Monocytopenia with susceptibility to infections";0
"Syndromic multisystem autoimmune disease due to Itch deficiency";0
"Generalized congenital lipodystrophy with myopathy";0
"Primary basilar invagination";4
"Solitary median maxillary central incisor syndrome";19
"Fused mandibular incisors";1
"Neuronal intranuclear inclusion disease";43
"Familial aortic dissection";10
"Microvillus inclusion disease";78
"Congenital velopharyngeal incompetence";4
"Congenital bowing of long bones";0
"Ehlers-Danlos syndrome type 11";0
"Insulin-resistance syndrome type A";0
"Isolated agammaglobulinemia";0
"Syndromic agammaglobulinemia";0
"Insulin-resistance syndrome type B";0
"Aortic arch interruption";80
"Argininosuccinic aciduria";153
"Dopamine beta-hydroxylase deficiency";51
"Multiple intestinal atresia";32
"Congenital short bowel syndrome";15
"Asbestos intoxication";0
"Isotretinoin syndrome";2
"Isotretinoin-like syndrome";0
"IVIC syndrome";6
"Jacobsen syndrome";94
"Toxin-mediated infectious botulism";0
"Ehlers-Danlos syndrome due to tenascin-X deficiency";0
"Ehlers-Danlos syndrome, vascular-like type";0
"Ehlers-Danlos syndrome, cardiac valvular type";0
"Ehlers-Danlos/osteogenesis imperfecta syndrome";0
"Pachyonychia congenita";195
"Dracunculiasis";317
"Absence deformity of leg-cataract syndrome";0
"Congenital trigeminal anesthesia";2
"Erythema palmare hereditarium";2
"Familial generalized lentiginosis";0
"High-grade dysplasia in patients with Barrett esophagus";0
"Autosomal recessive spondylocostal dysostosis";8
"Familial rhabdoid tumor";0
"Drug-induced lupus erythematosus";94
"Beckwith-Wiedemann syndrome due to imprinting defect of 11p15";0
"Beckwith-Wiedemann syndrome due to CDKN1C mutation";0
"Beckwith-Wiedemann syndrome due to 11p15 microdeletion";0
"Beckwith-Wiedemann syndrome due to 11p15 translocation/inversion";0
"Silver-Russell syndrome due to 7p11.2p13 microduplication";0
"Silver-Russell syndrome due to an imprinting defect of 11p15";0
"Silver-Russell syndrome due to 11p15 microduplication";0
"Silver-Russell syndrome due to maternal uniparental disomy of chromosome 11";0
"Combined immunodeficiency due to partial RAG1 deficiency";0
"Familial cerebral saccular aneurysm";0
"Usher syndrome type 1";52
"Usher syndrome type 2";27
"Usher syndrome type 3";13
"Transient familial neonatal hyperbilirubinemia";0
"Beta-thalassemia major";1205
"Beta-thalassemia intermedia";356
"Dominant beta-thalassemia";14
"Beta-thalassemia associated with another hemoglobin anomaly";0
"Delta-beta-thalassemia";96
"Hemoglobin C-beta-thalassemia syndrome";0
"Hemoglobin E-beta-thalassemia syndrome";0
"Beta-thalassemia-trichothiodystrophy syndrome";0
"Beta-thalassemia with other manifestations";0
"Beta-thalassemia-X-linked thrombocytopenia syndrome";0
"Autosomal dominant hyper-IgE syndrome";42
"Alpha-thalassemia-myelodysplastic syndrome";7
"Variant of Guillain-BarrÈ syndrome";0
"Regional variant of Guillain-Barré syndrome";0
"Functional variant of Guillain-Barré syndrome";0
"Pharyngeal-cervical-brachial variant of Guillain-Barré syndrome";0
"Paraparetic variant of Guillain-Barré syndrome";0
"Acute pure sensory neuropathy";0
"Acute pandysautonomia";30
"Acute sensory ataxic neuropathy";9
"Johanson-Blizzard syndrome";62
"Hermansky-Pudlak syndrome with pulmonary fibrosis";0
"Hermansky-Pudlak syndrome without pulmonary fibrosis";0
"Hermansky-Pudlak syndrome type 7";0
"Hermansky-Pudlak syndrome type 8";0
"Late-onset localized junctional epidermolysis bullosa-intellectual disability syndrome";0
"Generalized dominant dystrophic epidermolysis bullosa";0
"Congenital erosive and vesicular dermatosis";12
"Primary unilateral adrenal hyperplasia";0
"Johnson neuroectodermal syndrome";0
"Adrenocortical carcinoma with pure aldosterone hypersecretion";0
"Ectopic aldosterone-producing tumor";0
"Rare surgically correctable form of primary aldosteronism";0
"Rare non surgically correctable form of primary aldosteronism";0
"Isolated growth hormone deficiency type IA";5
"Isolated growth hormone deficiency type IB";2
"Isolated growth hormone deficiency type II";19
"Isolated growth hormone deficiency type III";0
"Non-acquired combined pituitary hormone deficiency with spine abnormalities";0
"Microcornea-posterior megalolenticonus-persistent fetal vasculature-coloboma syndrome";0
"Epibulbar lipodermoid-preauricular appendage-polythelia syndrome";0
"Joubert syndrome with oculorenal defect";0
"Juberg-Hayward syndrome";10
"Disease associated with a genetic susceptibility";0
"Sickle cell anemia";12019
"Infectious embryofetopathy";0
"Jung-Wolff-Back-Stahl syndrome";0
"Kabuki syndrome";236
"Alpha-thalassemia-related diseases";0
"Sanjad-Sakati syndrome";19
"Osteopenia-intellectual disability-sparse hair syndrome";0
"Epidermolysis bullosa simplex with anodontia/hypodontia";0
"Kallmann syndrome-heart disease syndrome";0
"Kapur-Toriello syndrome";3
"Karsch-Neugebauer syndrome";2
"Duane retraction syndrome";421
"Kasabach-Merritt syndrome";354
"Kawasaki disease";3369
"KBG syndrome";36
"Kenny-Caffey syndrome";27
"Autosomal dominant keratitis";8
"Rare genetic vascular disease";0
"Non-epidermolytic palmoplantar keratoderma";19
"Isolated punctate palmoplantar keratoderma";0
"Keratosis follicularis-dwarfism-cerebral atrophy syndrome";0
"Dubin-Johnson syndrome";169
"Keratosis follicularis spinulosa decalvans";50
"Haim-Munk syndrome";11
"Isolated cloverleaf skull syndrome";0
"Isolated Klippel-Feil syndrome";0
"Angioosteohypertrophic syndrome";0
"Lethal Kniest-like dysplasia";0
"Familial partial lipodystrophy, Dunnigan type";0
"Muscular pseudohypertrophy-hypothyroidism syndrome";0
"Dubowitz syndrome";63
"Kousseff syndrome";6
"Kozlowski-Brown-Hardwick syndrome";0
"Schilbach-Rott syndrome";4
"Kumar-Levick syndrome";0
"Arachnoid cyst";1438
"Bronchogenic cyst";942
"Congenital vascular bone syndrome";4
"Familial hyperaldosteronism";95
"Trisomy 9p";101
"Lacrimoauriculodentodigital syndrome";8
"Glycogen storage disease due to lactate dehydrogenase deficiency";0
"Gastroschisis";1593
"Limb body wall complex";63
"Duplication of urethra";6
"Larsen-like osseous dysplasia-short stature syndrome";0
"Lethal Larsen-like syndrome";0
"Laryngocele";176
"Congenital laryngomalacia";19
"Congenital laryngeal web";21
"Laryngeal abductor paralysis-intellectual disability syndrome";0
"Laurence-Moon syndrome";139
"Laurin-Sandrow syndrome";11
"Early-onset parkinsonism-intellectual disability syndrome";0
"Digestive duplication";10
"Legg-Calvé-Perthes disease";1276
"Lennox-Gastaut syndrome";951
"AApoAII amyloidosis";3
"Infundibulo-neurohypophysitis";18
"Severe X-linked mitochondrial encephalomyopathy";0
"15q11q13 microduplication syndrome";0
"Infantile dystonia-parkinsonism";0
"SLC35A1-CDG";1
"Hypohidrotic ectodermal dysplasia";353
"Familial hypercholanemia";2
"Autosomal recessive lymphoproliferative disease";0
"Lymphoproliferative syndrome";642
"Hypotonia-cystinuria syndrome type 1";0
"Atypical hypotonia-cystinuria syndrome";0
"Congenital secondary polycythemia";0
"Acquired secondary polycythemia";0
"Chuvash erythrocytosis";0
"Immune dysregulation-inflammatory bowel disease-arthritis-recurrent infections syndrome";0
"Familial clubfoot due to 17q23.1q23.2 microduplication";0
"Hyperphenylalaninemia";578
"IgG4-related mesenteritis";0
"Leukoencephalopathy-palmoplantar keratoderma syndrome";0
"Primary orthostatic tremor";53
"Beckwith-Wiedemann syndrome due to NSD1 mutation";0
"Ileal pouch anal anastomosis related faecal incontinence";0
"Idiopathic intracranial hypertension";969
"48,XXYY syndrome";21
"Ataxia-telangiectasia";6310
"48,XXYY syndrome";21
"Ataxia-telangiectasia";6310
"Megacystis-megaureter syndrome";4
"Primary megaureter, adult-onset form";0
"Congenital primary megaureter, obstructed form";0
"Congenital primary megaureter, refluxing form";0
"Congenital primary megaureter, nonrefluxing and unobstructed form";0
"Isolated congenital hypogonadotropic hypogonadism";0
"Isolated thyrotropin-releasing hormone deficiency";1
"Neonatal iodine exposure";0
"Transient congenital hypothyroidism due to maternal factor";0
"Transient congenital hypothyroidism due to neonatal factor";0
"Leukonychia totalis";23
"Familial congenital mirror movements";2
"Mammary-digital-nail syndrome";0
"4q21 microdeletion syndrome";4
"Autosomal dominant limb-girdle muscular dystrophy type 1H";0
"Glaucoma secondary to spherophakia/ectopia lentis and megalocornea";0
"Ptosis-syndactyly-learning difficulties syndrome";0
"1q44 microdeletion syndrome";0
"Choreoacanthocytosis";23
"Lewis-Pashayan syndrome";0
"Dyggve-Melchior-Clausen disease";1
"Lichtenstein syndrome";5
"Congenitally short costocoracoid ligament";0
"Pyruvate dehydrogenase E3 deficiency";0
"Encephalocraniocutaneous lipomatosis";87
"Multiple symmetric lipomatosis";100
"Nasopalpebral lipoma-coloboma syndrome";6
"Fumaric aciduria";16
"Léri-Weill dyschondrosteosis";110
"Peripheral motor neuropathy-dysautonomia syndrome";0
"Classic progressive supranuclear palsy syndrome";0
"Progressive supranuclear palsy-parkinsonism syndrome";0
"Progressive supranuclear palsy-pure akinesia with gait freezing syndrome";0
"Progressive supranuclear palsy-corticobasal syndrome";0
"Progressive supranuclear palsy-progressive non-fluent aphasia syndrome";0
"Syndromic obesity";37
"Loiasis";356
"Thickened earlobes-conductive deafness syndrome";0
"Locked-in syndrome";405
"LOC syndrome";7
"Nijmegen breakage syndrome-like disorder";2
"Lowe-Kohn-Cohen syndrome";0
"5-fluorouracil toxicity";59
"Abacavir toxicity";2
"Allopurinol toxicity";10
